aufschlagen,"to open, hit (auf~)",,,,,,,,,,
beschaffen,to get (hold of) (be~),,,,,,,,,,
die Biologie,biology,,,,,,,,,,
in Betracht,into consideration,,,,,,,,,,
erhoffen,"to hope for, expect, anticipate",,,,,,,,,,
erhätlich,available (e~),,,,,,,,,,
endlos,"endless, infinite (e~)",,,,,,,,,,
die Besonderheit,"characteristic, specific feature (B~)",,,,,,,,,,
die Entdeckung,discovery,,,,,,,,,,
der Dirigent,(musical) conductor,,,,,,,,,,
die Butter,butter,,,,,,,,,,
die Breite,width,,,,,,,,,,
berufstätig,"employed, working",,,,,,,,,,
beleben,to stimulate (be~),,,,,,,,,,
der Betracht,consideration (Bet~),,,,,,,,,,
die Erfindung,invention,,,,,,,,,,
entfalten,"to unfold, develop",,,,,,,,,,
die Bearbeitung,"editing, working, handling",,,,,,,,,,
einsehen,"to see, realize, look into",,,,,,,,,,
die Differenzierung,differentiation (D~),,,,,,,,,,
blond,blond,,,,,,,,,,
drastisch,drastic,,,,,,,,,,
eilen,to hurry,,,,,,,,,,
erleiden,to suffer (er~),,,,,,,,,,
der Champion,champion,,,,,,,,,,
der Ersatz,"replacement, compensation (E~)",,,,,,,,,,
fixieren,"to fix (one's eyes), fixate (f~)",,,,,,,,,,
gleichsam,"so to speak, as it were (gl~)",,,,,,,,,,
das Fieber,fever,,,,,,,,,,
der Geheimdienst,secret service,,,,,,,,,,
explizit,explicit (e~),,,,,,,,,,
fotografisch,photographic,,,,,,,,,,
der Grenzwert,"limiting value, limit",,,,,,,,,,
das Gepäck,luggage,,,,,,,,,,
der Gesetzgeber,"legislator, legislature",,,,,,,,,,
freigeben,to release,,,,,,,,,,
das Handwerk,"craft, trade (not 'Handel"")",,,,,,,,,,
fachlich,"professional, technical, specialist (f~)",,,,,,,,,,
der Helfer,"helper, accomplice",,,,,,,,,,
hervorrufen,"to evoke, arouse, cause (her~)",,,,,,,,,,
gleichmäßig,"regular, even (g~)",,,,,,,,,,
die Feuerwehr,fire brigade,,,,,,,,,,
festnehmen,"to arrest, detain (f~)",,,,,,,,,,
die Gebühr,fee,,,,,,,,,,
das Gerücht,rumour,,,,,,,,,,
der Generalsekretär,Secretary-General,,,,,,,,,,
die Gliederung,"structure, organization (G~)",,,,,,,,,,
das Grab,grave,,,,,,,,,,
die Fluggesellschaft,airline,,,,,,,,,,
das Heft,notebook,,,,,,,,,,
hassen,to hate,,,,,,,,,,
hinnehmen,to accept (hin~),,,,,,,,,,
klingeln,to ring,,,,,,,,,,
der Kompromiss,compromise,,,,,,,,,,
lagern,"to store, camp",,,,,,,,,,
die Leidenschaft,passion,,,,,,,,,,
die Kuh,cow,,,,,,,,,,
die Lieferung,delivery,,,,,,,,,,
die Leiche,corpse,,,,,,,,,,
die Intelligenz,intelligence,,,,,,,,,,
die Kartoffel,potato,,,,,,,,,,
die Konstruktion,"construction, design (K~)",,,,,,,,,,
inwieweit,to what extent,,,,,,,,,,
industriell,industrial,,,,,,,,,,
der Kreislauf,circulation,,,,,,,,,,
die Kugel,"ball, sphere, bullet",,,,,,,,,,
der Klang,"sound, tone (K~)",,,,,,,,,,
die Leistungsfähigkeit,"productivity, power",,,,,,,,,,
die Liga,league,,,,,,,,,,
die Königin,queen,,,,,,,,,,
der Jäger,hunter,,,,,,,,,,
kommentieren,to comment,,,,,,,,,,
identisch,identical,,,,,,,,,,
jegliche,any (j~),,,,,,,,,,
illegal,illegal,,,,,,,,,,
der Käse,cheese,,,,,,,,,,
seufzen,to sigh,,,,,,,,,,
die Problematik,"problematic nature, problems",,,,,,,,,,
der Nachwuchs,"offspring, new generation",,,,,,,,,,
die Party,party,,,,,,,,,,
die Schwangerschaft,pregnancy,,,,,,,,,,
permanent,permanent,,,,,,,,,,
das Milligramm,milligram,,,,,,,,,,
der Parteitag,party conference/convention,,,,,,,,,,
die Schauspielerin,actress,,,,,,,,,,
der Planet,planet,,,,,,,,,,
das Olympia,Olympics,,,,,,,,,,
die Skala,"scale, dial, range (S~)",,,,,,,,,,
regnen,to rain,,,,,,,,,,
rauschen,"to rustle, roar",,,,,,,,,,
regelrecht,"proper, real",,,,,,,,,,
plädieren,to plead,,,,,,,,,,
der Salon,"salon, drawing room",,,,,,,,,,
der Schweiß,sweat,,,,,,,,,,
rutschen,to slide,,,,,,,,,,
der Nacken,neck (N~),,,,,,,,,,
die Rezession,recession,,,,,,,,,,
der Palästinenser,Palestinian,,,,,,,,,,
olympisch,Olympic,,,,,,,,,,
der Priester,priest,,,,,,,,,,
mild,"mild, gentle",,,,,,,,,,
unverzüglich,"immediate, prompt (unv~)",,,,,,,,,,
unwahrscheinlich,"improbable, unlikely",,,,,,,,,,
starr,"stiff, rigid, paralysed",,,,,,,,,,
das Tagebuch,diary,,,,,,,,,,
die Tafel,"board, table (T~)",,,,,,,,,,
tödlich,"deadly, fatal, lethal",,,,,,,,,,
spürbar,perceptible,,,,,,,,,,
das Talent,talent,,,,,,,,,,
das Spektrum,spectrum,,,,,,,,,,
die Unterschrift,signature,,,,,,,,,,
unterstreichen,"to underline, emphasize (u~)",,,,,,,,,,
die Unruhe,"restlessness, agitation",,,,,,,,,,
unverändert,unchanged,,,,,,,,,,
steuerlich,tax,,,,,,,,,,
das Vergnügen,pleasure,,,,,,,,,,
der Ursprung,origin (U~),,,,,,,,,,
verfallen,"to deteriorate, expire (ver~)",,,,,,,,,,
strecken,to stretch (st~),,,,,,,,,,
umarmen,to embrace,,,,,,,,,,
das Tempo,"pace, speed",,,,,,,,,,
sowjetisch,Soviet,,,,,,,,,,
spezialisieren,to specialize,,,,,,,,,,
die Spalte,"fissure, cleft, column",,,,,,,,,,
das Verbrechen,crime,,,,,,,,,,
die Steckdose,"socket, electrical outlet",,,,,,,,,,
die Anwesenheit,presence,,,,,,,,,,
auflegen,"to publish, put on, hang up (a phone)",,,,,,,,,,
die Zusammensetzung,composition (Z~),,,,,,,,,,
die Zerstörung,destruction,,,,,,,,,,
die Abschreibung,"deduction, depreciation",,,,,,,,,,
die Villa,villa,,,,,,,,,,
die Aufregung,excitement,,,,,,,,,,
der Zinssatz,interest rate,,,,,,,,,,
das Wohnzimmer,living room,,,,,,,,,,
der Vermieter,landlord,,,,,,,,,,
weitaus,"far, much",,,,,,,,,,
verschärfen,"to intensify, make more rigorous",,,,,,,,,,
vertraglich,contractual,,,,,,,,,,
die Achse,"axle, axis",,,,,,,,,,
zurückgeben,"to give back, return",,,,,,,,,,
amtlich,official (a~),,,,,,,,,,
anstelle,instead of (a~),,,,,,,,,,
die Zulassung,"admission, licence (Z~)",,,,,,,,,,
woran,"on what, of what (not 'worauf')",,,,,,,,,,
die Verhaltensweise,"behaviour (V~, long form)",,,,,,,,,,
der Vormittag,morning (V~),,,,,,,,,,
die Verordnung,"prescription, order (Ver~)",,,,,,,,,,
vernehmen,"to hear, learn sth from sb (ver~)",,,,,,,,,,
vermindern,"to reduce, decrease (not 'verringern')",,,,,,,,,,
die Vernunft,reason (V~),,,,,,,,,,
blass,pale,,,,,,,,,,
die Chefin,"director, boss (female)",,,,,,,,,,
die Autobahn,"expressway, motorway",,,,,,,,,,
die Batterie,battery,,,,,,,,,,
brüllen,"to bellow, roar, shout",,,,,,,,,,
der Chor,"choir, chorus",,,,,,,,,,
das Design,design (D~),,,,,,,,,,
außergewöhnlich,unusual (a~),,,,,,,,,,
durchziehen,"to pull through, pass through",,,,,,,,,,
das Ehepaar,married couple,,,,,,,,,,
das Chaos,chaos,,,,,,,,,,
die Erholung,"recovery, relaxation, rest",,,,,,,,,,
erlassen,"to enact, declare",,,,,,,,,,
bedeutsam,"important, significant (not 'bedeutend')",,,,,,,,,,
belgisch,Belgian,,,,,,,,,,
aufreißen,to tear open,,,,,,,,,,
der Chip,"chip, crisp",,,,,,,,,,
auslegen,"to lay out, design, interpret (aus~)",,,,,,,,,,
aufrichten,"to put up (right), straighten",,,,,,,,,,
der Durchschnitt,average (D~),,,,,,,,,,
der Einbruch,"break in, collapse",,,,,,,,,,
der Dolmetscher,interpreter,,,,,,,,,,
einlegen,"to put in, insert (not 'einsetzen')",,,,,,,,,,
der Eintritt,"entry, admission (E~)",,,,,,,,,,
elementar,"elementary, basic",,,,,,,,,,
fotografieren,to photograph,,,,,,,,,,
der Europäer,European,,,,,,,,,,
die Germanistik,German studies,,,,,,,,,,
die Geduld,patience,,,,,,,,,,
die Haustür,frontdoor,,,,,,,,,,
die Fabrik,factory,,,,,,,,,,
die Gunst,"goodwill, favour",,,,,,,,,,
der Innenminister,Minister of the Interior,,,,,,,,,,
der General,general,,,,,,,,,,
die Hypothese,hypothesis,,,,,,,,,,
gänzlich,entirely,,,,,,,,,,
die Furcht,fear (F~),,,,,,,,,,
flüchtig,"volatile, fugitive, fleeting, cursory",,,,,,,,,,
gestatten,"to allow, permit (ge~)",,,,,,,,,,
der Handwerker,"workman, tradesman",,,,,,,,,,
das Gutachten,"report, reference (G~)",,,,,,,,,,
hervorheben,"to emphasize, stress (h~)",,,,,,,,,,
das Gremium,committee (G~),,,,,,,,,,
das Glied,"limb, joint, link",,,,,,,,,,
der Graf,"count, earl",,,,,,,,,,
der Italiener,Italian,,,,,,,,,,
herausnehmen,"to remove, take out (her~)",,,,,,,,,,
der Islam,Islam,,,,,,,,,,
das Gewehr,"rifle, shotgun",,,,,,,,,,
das Getränk,"drink, beverage",,,,,,,,,,
naturwissenschaftlich,scientific (n~),,,,,,,,,,
der Parkplatz,parking place,,,,,,,,,,
die Konzeption,conception,,,,,,,,,,
der Kommentar,"comment, opinion",,,,,,,,,,
lügen,to (tell a) lie,,,,,,,,,,
das Magazin,"magazine, storehouse",,,,,,,,,,
nachträglich,"later, belated",,,,,,,,,,
der Kasten,"box, crate (Ka~)",,,,,,,,,,
das Menschenrecht,human right,,,,,,,,,,
die Maus,mouse,,,,,,,,,,
minimal,minimal,,,,,,,,,,
der Mythos,"myth, legend",,,,,,,,,,
namens,"1) by the name of, called; 2) in the name of",,,,,,,,,,
die Minderheit,minority,,,,,,,,,,
die Kassette,"cassette, tape",,,,,,,,,,
der Mieter,tenant,,,,,,,,,,
kognitiv,cognitive,,,,,,,,,,
die Naturwissenschaft,natural science,,,,,,,,,,
langjährig,long-standing,,,,,,,,,,
operieren,"to operate, have surgery",,,,,,,,,,
die Kreativität,creativity,,,,,,,,,,
der Marktanteil,market share,,,,,,,,,,
das Ministerium,"ministry, department",,,,,,,,,,
das Militär,military,,,,,,,,,,
mutmaßlich,"presumed, suspected (m~)",,,,,,,,,,
schlank,slim (s~),,,,,,,,,,
der Regierungschef,head of government,,,,,,,,,,
der Spezialist,specialist,,,,,,,,,,
das Präparat,"preparation, medication",,,,,,,,,,
die Übersicht,overview (not 'Überblick'),,,,,,,,,,
therapeutisch,therapeutic,,,,,,,,,,
strikt,strict (not 'streng'),,,,,,,,,,
strukturieren,to structure,,,,,,,,,,
der Stellvertreter,deputy,,,,,,,,,,
das Ticket,ticket,,,,,,,,,,
die Provinz,province,,,,,,,,,,
sich schämen,to be ashamed,,,,,,,,,,
die Rahmenbedingung,basic condition,,,,,,,,,,
quantitativ,quantitative,,,,,,,,,,
die Scheidung,divorce,,,,,,,,,,
servieren,to serve (s~),,,,,,,,,,
die Schönheit,beauty,,,,,,,,,,
die Partnerschaft,partnership,,,,,,,,,,
die Periode,period,,,,,,,,,,
schulisch,school,,,,,,,,,,
der Tunnel,tunnel,,,,,,,,,,
umsonst,"for nothing, in vain",,,,,,,,,,
die Subvention,subsidy,,,,,,,,,,
die Steigerung,increase (S~),,,,,,,,,,
die Säule,"column, pillar",,,,,,,,,,
zielen,to aim,,,,,,,,,,
vorbeugen,"to lean forward, prevent (vor~)",,,,,,,,,,
zutrauen,to believe sb capable,,,,,,,,,,
die Vorlesung,lecture (not 'Vortrag'),,,,,,,,,,
zurückweisen,to reject (z~),,,,,,,,,,
verdoppeln,to double,,,,,,,,,,
vereinfachen,to simplify,,,,,,,,,,
die Uniform,uniform,,,,,,,,,,
wehen,"to blow, flutter",,,,,,,,,,
vorlesen,to read sth for sb,,,,,,,,,,
die Weiterbildung,continuing education,,,,,,,,,,
willkommen,welcome,,,,,,,,,,
das Unrecht,"injustice, wrong",,,,,,,,,,
die Zielsetzung,"target, objective",,,,,,,,,,
unglücklich,"unhappy, unfortunate",,,,,,,,,,
vorzeitig,"early, premature",,,,,,,,,,
der Zucker,sugar,,,,,,,,,,
zuverlässig,reliable,,,,,,,,,,
verwundern,to astonish (ver~),,,,,,,,,,
verdrängen,"to drive out, suppress (ver~)",,,,,,,,,,
die Volkswirtschaft,national economy,,,,,,,,,,
zuführen,"to lead to sth, supply",,,,,,,,,,
zerreißen,"to tear (up, to pieces)",,,,,,,,,,
unterdrücken,to suppress (u~),,,,,,,,,,
wodurch,"how, which (wo~)",,,,,,,,,,
der Block,block,,,,,,,,,,
der Assistent,assistant,,,,,,,,,,
anmerken,"to notice, add, let show (an~)",,,,,,,,,,
der Apfel,apple,,,,,,,,,,
bitter,bitter,,,,,,,,,,
die Auswertung,"evaluation, analysis (Aus~)",,,,,,,,,,
ausnehmen,"to exempt, gut",,,,,,,,,,
ästhetisch,aesthetic,,,,,,,,,,
das Abkommen,agreement (A~),,,,,,,,,,
die Beschränkung,restriction (Be~),,,,,,,,,,
der Absolvent,graduate,,,,,,,,,,
beten,to pray,,,,,,,,,,
beiseite,to one side,,,,,,,,,,
aneinander,to one another (an~),,,,,,,,,,
die Abwehr,defence (A~),,,,,,,,,,
die Arbeitskraft,"work capacity, worker",,,,,,,,,,
abgrenzen,"to enclose, differentiate, distinguish (ab~)",,,,,,,,,,
aufziehen,"to open, raise, wind (auf~)",,,,,,,,,,
ablenken,"to distract, deflect",,,,,,,,,,
abschalten,to switch off (ab~),,,,,,,,,,
abreißen,"to tear (down, off), stop",,,,,,,,,,
die Bar,bar,,,,,,,,,,
sich benehmen,to behave (sich b~),,,,,,,,,,
die Bekämpfung,"fighting, controlling",,,,,,,,,,
die Bedrohung,threat,,,,,,,,,,
fällig,due,,,,,,,,,,
"der Fakt, das Fakt",fact (F~),,,,,,,,,,
die Frequenz,frequency,,,,,,,,,,
der Fachbereich,"(academic) department, field",,,,,,,,,,
die Frucht,fruit,,,,,,,,,,
flüssig,liquid,,,,,,,,,,
bremsen,"to brake, slow down",,,,,,,,,,
das Datum,date (D~),,,,,,,,,,
daheim,at home (d~),,,,,,,,,,
durchgehen,to go through,,,,,,,,,,
dulden,to tolerate,,,,,,,,,,
einstig,former (ein~),,,,,,,,,,
sich erkundigen,to inquire,,,,,,,,,,
der Erzähler,"storyteller, narrator",,,,,,,,,,
einholen,"to pull in, ask for, catch up (ein~)",,,,,,,,,,
die Fassung,"version, composure, frame, socket (F~)",,,,,,,,,,
der Flügel,wing,,,,,,,,,,
bohren,to drill,,,,,,,,,,
die Fachleute,experts,,,,,,,,,,
folglich,consequently (f~),,,,,,,,,,
fünfundzwanzig,twenty five,,,,,,,,,,
das Forum,"forum, audience, public discussion",,,,,,,,,,
braten,"to fry, roast",,,,,,,,,,
das Darlehen,loan (D~),,,,,,,,,,
die Erhaltung,"preservation, maintenance",,,,,,,,,,
der Missbrauch,"abuse, misuse",,,,,,,,,,
das Metall,metal,,,,,,,,,,
glänzend,"shiny, brilliant",,,,,,,,,,
die Motivation,motivation,,,,,,,,,,
der Gipfel,"peak, summit (G~)",,,,,,,,,,
der Indianer,American Indian,,,,,,,,,,
der Hörer,"listener, receiver (H~)",,,,,,,,,,
interkulturell,intercultural,,,,,,,,,,
die Linse,(eye) lens,,,,,,,,,,
die Jahreszeit,season (J~),,,,,,,,,,
installieren,to install,,,,,,,,,,
ländlich,rural,,,,,,,,,,
nachdenklich,"thoughtful, pensive",,,,,,,,,,
hässlich,ugly,,,,,,,,,,
harmlos,harmless,,,,,,,,,,
die Gerechtigkeit,justice,,,,,,,,,,
der Großteil,"large part, majority",,,,,,,,,,
das Industrieland,industrial country,,,,,,,,,,
die Lücke,gap (L~),,,,,,,,,,
die Jagd,"hunt, chase",,,,,,,,,,
die Jacke,jacket,,,,,,,,,,
hochwertig,high-quality,,,,,,,,,,
die Lampe,lamp,,,,,,,,,,
loslassen,to let go,,,,,,,,,,
konzipieren,"to design, conceive (k~)",,,,,,,,,,
der Therapeut,therapist,,,,,,,,,,
seitens,on the part of,,,,,,,,,,
die Option,option,,,,,,,,,,
repräsentieren,to represent (re~),,,,,,,,,,
der Respekt,respect (R~),,,,,,,,,,
die Rose,rose,,,,,,,,,,
schreiten,"to stride, walk (sc~)",,,,,,,,,,
der Rucksack,"rucksack, backpack",,,,,,,,,,
die Reichweite,"reach, range",,,,,,,,,,
der Sozialdemokrat,Social Democrat,,,,,,,,,,
optimistisch,optimistic,,,,,,,,,,
täuschen,"to deceive, (sich) be mistaken",,,,,,,,,,
der Ordner,"file, folder (O~)",,,,,,,,,,
die Tablette,"tablet, pill",,,,,,,,,,
die Tageszeitung,daily newspaper,,,,,,,,,,
protestieren,to protest,,,,,,,,,,
die Pistole,pistol,,,,,,,,,,
die Reparatur,repair,,,,,,,,,,
der Physiker,physicist,,,,,,,,,,
spannen,"to stretch, tighten (sp~)",,,,,,,,,,
schräg,"diagonal, at an angle (s~)",,,,,,,,,,
schmutzig,dirty,,,,,,,,,,
schimpfen,"to scold, grumble",,,,,,,,,,
der Sänger,singer,,,,,,,,,,
der Ozean,ocean,,,,,,,,,,
die Verknüpfung,"combination, link",,,,,,,,,,
überfordern,"to overtax, be too much",,,,,,,,,,
der Abfall,"waste, trash",,,,,,,,,,
vergleichsweise,comparatively,,,,,,,,,,
der Zuwachs,increase (Zuw~),,,,,,,,,,
umstellen,"to rearrange, adjust, switch (um~)",,,,,,,,,,
wegnehmen,to take away (w~),,,,,,,,,,
zurückgreifen,to fall back,,,,,,,,,,
die Währung,currency,,,,,,,,,,
das Vorfeld,advance,,,,,,,,,,
angehören,to belong (an~),,,,,,,,,,
die Akte,file (A~),,,,,,,,,,
der Umzug,"move, parade",,,,,,,,,,
der Vorgänger,predecessor,,,,,,,,,,
absurd,absurd,,,,,,,,,,
wofür,for what,,,,,,,,,,
unerwartet,unexpected (une~),,,,,,,,,,
vorherrschen,to predominate,,,,,,,,,,
der Weltmeister,world champion,,,,,,,,,,
verfassen,"to draw up, write, compile (ver~)",,,,,,,,,,
vertiefen,"to deepen, become absorbed",,,,,,,,,,
der Veranstalter,organizer,,,,,,,,,,
die Wut,"rage, fury",,,,,,,,,,
die Zuordnung,"classification, assignment",,,,,,,,,,
anderthalb,one and a half,,,,,,,,,,
eh,anyway (e~),,,,,,,,,,
der Aufsichtsrat,supervisory board,,,,,,,,,,
der Gemeinderat,district council,,,,,,,,,,
die Anleihe,"loan, bond, borrowing (A~)",,,,,,,,,,
der Einblick,insight (not 'Einsicht'),,,,,,,,,,
gentechnisch,(using) genetic engineering,,,,,,,,,,
die Arbeitszeit,working hours,,,,,,,,,,
die Fahne,flag,,,,,,,,,,
die Erfassung,"recording, entry (E~)",,,,,,,,,,
die Feier,celebration,,,,,,,,,,
die Beachtung,"attention, consideration (Bea~)",,,,,,,,,,
der Araber,Arab,,,,,,,,,,
das Diplom,"degree, diploma",,,,,,,,,,
festsetzen,"to set, determine (not 'festlegen')",,,,,,,,,,
der Ausgangspunkt,starting point,,,,,,,,,,
anvertrauen,"to entrust, confide",,,,,,,,,,
die Fassade,"facade, front",,,,,,,,,,
der Frühling,spring (not 'Frühjahr'),,,,,,,,,,
der Ausweis,identity card,,,,,,,,,,
die Fakultät,faculty,,,,,,,,,,
aufräumen,"to tidy up, clear (up)",,,,,,,,,,
der Engel,angel,,,,,,,,,,
antun,to do sth to sb,,,,,,,,,,
entgehen,to escape (e~),,,,,,,,,,
die Ausrichtung,"orientation, organization (A~)",,,,,,,,,,
mahnen,"to warn, urge (m~)",,,,,,,,,,
der Koch,cook,,,,,,,,,,
die Laune,mood (L~),,,,,,,,,,
die Kerze,candle,,,,,,,,,,
das Nahrungsmittel,"food (N~, long form)",,,,,,,,,,
die Landesregierung,state government (L~),,,,,,,,,,
hilflos,helpless,,,,,,,,,,
nirgendwo,nowhere,,,,,,,,,,
die Koralle,coral,,,,,,,,,,
die Krankenkasse,health insurance company,,,,,,,,,,
ostdeutsch,East German,,,,,,,,,,
das Gewebe,"fabric, tissue",,,,,,,,,,
der Prinz,prince,,,,,,,,,,
die Kommune,"municipality, local authority (K~)",,,,,,,,,,
der Jurist,"jurist, law student",,,,,,,,,,
inszenieren,to stage,,,,,,,,,,
herausgeben,"to publish, give change, hand out (h~)",,,,,,,,,,
niederländisch,Dutch,,,,,,,,,,
der Gruß,greeting,,,,,,,,,,
das Niederländisch,Dutch (language),,,,,,,,,,
Kölner,(of) Cologne,,,,,,,,,,
der Kunststoff,"synthetic material, plastic",,,,,,,,,,
der Philosoph,philosopher,,,,,,,,,,
großartig,"splendid, superb (g~)",,,,,,,,,,
östlich,eastern,,,,,,,,,,
das Riff,reef,,,,,,,,,,
das Schwein,pig,,,,,,,,,,
verbrauchen,"to use, consume (ver~)",,,,,,,,,,
die Verbindlichkeit,"obligation, liability, reliability",,,,,,,,,,
schleichen,"to creep, prowl, sneak",,,,,,,,,,
unerträglich,"unbearable, intolerable",,,,,,,,,,
solid,"solid, sound (s~)",,,,,,,,,,
der Spruch,"saying, slogan",,,,,,,,,,
trocknen,to dry,,,,,,,,,,
die Stellungnahme,"opinion, statement (S~)",,,,,,,,,,
die Relation,"relation, appropriateness, proportion",,,,,,,,,,
das Profil,profile,,,,,,,,,,
reflektieren,to reflect (r~),,,,,,,,,,
die Schlange,"snake, line",,,,,,,,,,
segeln,to sail,,,,,,,,,,
vernachlässigen,to neglect,,,,,,,,,,
unterstellen,"to put in charge, imply, store",,,,,,,,,,
streben,to strive (s~),,,,,,,,,,
die Selbstständigkeit,independence (S~),,,,,,,,,,
überholen,"to pass, overhaul",,,,,,,,,,
technologisch,technological,,,,,,,,,,
die Siedlung,"settlement, housing development",,,,,,,,,,
der Strahl,"ray, beam",,,,,,,,,,
die Strömung,"current, trend",,,,,,,,,,
radioaktiv,radioactive,,,,,,,,,,
das Weib,woman (derogatory),,,,,,,,,,
das Volumen,"volume, total amount",,,,,,,,,,
der Bestandteil,component (B~),,,,,,,,,,
vorbeigehen,"to go past, pass (not 'vorübergehen')",,,,,,,,,,
übertreiben,to exaggerate,,,,,,,,,,
letztlich,in the end (l~),,,,,,,,,,
der Zuhörer,"listener, audience (pl) (Z~)",,,,,,,,,,
das Vitamin,vitamin,,,,,,,,,,
fangen,to catch (f~),,,,,,,,,,
der Zugriff,access (not 'Zugang'),,,,,,,,,,
zweifellos,undoubtedly,,,,,,,,,,
die Ermittlung,investigation (E~),,,,,,,,,,
westdeutsch,West German,,,,,,,,,,
vortragen,"to present, perform (vor~)",,,,,,,,,,
